1	100	32	6.52513	149848	1515.15	regular	small	99.18
1	100	64	8.05799	165160	1538.46	regular	small	98.92
1	100	96	9.68145	175120	1408.45	regular	small	99
1	100	128	10.0712	195440	1449.28	regular	small	98.98
1	135	32	8.84151	149848	1075.27	regular	small	99.75
1	135	64	10.717	165160	1030.93	regular	small	99.7
1	135	96	12.8073	175120	1041.67	regular	small	99.7
1	135	128	12.8835	195440	1111.11	regular	small	99.7
1	170	32	11.1384	149848	854.701	regular	small	99.95
1	170	64	12.4216	165160	840.336	regular	small	99.92
1	170	96	15.5169	175120	806.452	regular	small	99.91
1	170	128	15.955	195440	840.336	regular	small	99.92
1.1	100	32	8.89828	149848	1063.83	regular	small	99.65
1.1	100	64	10.674	165160	990.099	regular	small	99.68
1.1	100	96	12.6463	175120	952.381	regular	small	99.76
1.1	100	128	12.9084	195440	980.392	regular	small	99.78
1.1	135	32	12.179	149848	729.927	regular	small	99.88
1.1	135	64	13.0614	165160	719.424	regular	small	99.95
1.1	135	96	16.2937	175120	675.676	regular	small	99.96
1.1	135	128	17.7403	195440	649.351	regular	small	99.97
1.1	170	32	16.0478	149848	625	regular	small	99.99
1.1	170	64	16.6087	165160	552.486	regular	small	99.99
1.1	170	96	20.9522	175120	515.464	regular	small	99.99
1.1	170	128	22.1885	195440	467.29	regular	small	99.98
1.2	100	32	15.0969	149848	925.926	regular	small	99.72
1.2	100	64	14.5782	165160	709.22	regular	small	99.89
1.2	100	96	17.5936	175120	657.895	regular	small	99.9
1.2	100	128	19.0292	195440	675.676	regular	small	99.92
1.2	135	32	19.0848	149848	684.932	regular	small	99.91
1.2	135	64	18.4175	165160	520.833	regular	small	99.97
1.2	135	96	21.8537	175120	478.469	regular	small	99.98
1.2	135	128	23.1453	195440	458.716	regular	small	100
1.2	170	32	23.5777	149848	549.451	regular	small	99.98
1.2	170	64	24.4615	165160	330.033	regular	small	99.99
1.2	170	96	29.5746	175120	352.113	regular	small	99.99
1.2	170	128	30.7381	195440	350.877	regular	small	99.99
1	100	32	2.40592	1956024	1722.22	698.061	filter	small	99.4584	89.5556
1	100	64	2.67947	1493144	1687.07	651.163	filter	small	99.3591	90.7381
1	100	96	2.66277	1839420	1797.1	656.25	filter	small	99.5577	90.7024
1	100	128	2.60589	1524876	1722.22	630	filter	small	99.3455	90.8929
1	135	32	3.28994	1592540	1550	595.745	filter	small	99.6705	93.1746
1	135	64	3.64149	1599548	1485.03	537.313	filter	small	99.6434	93.8373
1	135	96	3.57999	1648472	1922.48	537.313	filter	small	99.4719	93.6984
1	135	128	3.58931	2099004	1493.98	541.935	filter	small	99.6615	93.5317
1	170	32	4.06661	1574716	1117.12	516.393	filter	small	99.6344	94.4722
1	170	64	4.58804	1771324	932.331	452.424	filter	small	99.5938	95.1111
1	170	96	4.79445	1934232	1258.88	461.538	filter	small	99.5983	95.373
1	170	128	4.58354	1509180	1180.95	459.854	filter	small	99.6525	95.3968
1.1	100	32	3.41901	1574716	1589.74	595.745	filter	small	99.6073	92.8254
1.1	100	64	3.66413	1568676	1409.09	443.662	filter	small	99.6434	94.8175
1.1	100	96	3.82766	1556084	1347.83	468.401	filter	small	99.6118	94.8929
1.1	100	128	3.95235	1939288	1355.19	461.538	filter	small	99.7202	95.1786
1.1	135	32	4.60672	2051172	1326.2	492.188	filter	small	99.5486	95.5635
1.1	135	64	5.08432	1574716	961.24	382.979	filter	small	99.7202	96.9206
1.1	135	96	5.43066	1869756	1050.85	350.487	filter	small	99.7382	96.8016
1.1	135	128	5.33558	1622908	1073.59	369.501	filter	small	99.6886	97.0238
1.1	170	32	5.65239	1425008	1122.17	429.302	filter	small	99.6434	97.004
1.1	170	64	6.4126	1514996	964.981	349.515	filter	small	99.7202	97.9325
1.1	170	96	6.82434	1705788	921.933	318.182	filter	small	99.7156	98.0714
1.1	170	128	6.87481	1609824	911.765	313.823	filter	small	99.499	98.0675
1.2	100	32	6.11085	1713612	1450.29	522.822	filter	small	99.5351	94
1.2	100	64	5.54462	1658000	1112.11	383.562	filter	small	99.6118	96.7857
1.2	100	96	5.3997	1831316	1087.72	360.515	filter	small	99.6073	97.1508
1.2	100	128	5.37119	1725924	1055.32	342.391	filter	small	99.7202	97.3056
1.2	135	32	7.82795	1836860	1175.36	424.958	filter	small	99.5712	96.4325
1.2	135	64	7.25831	1665084	925.373	323.907	filter	small	99.5667	98.2222
1.2	135	96	7.43064	1625020	826.667	289.655	filter	small	99.7202	98.4087
1.2	135	128	7.8616	1628820	815.789	271.552	filter	small	99.3997	98.5555
1.2	170	32	9.50734	1656572	961.24	370.588	filter	small	99.6615	97.7738
1.2	170	64	9.26222	1999524	749.245	273.913	filter	small	99.4719	98.8849
1.2	170	96	9.57274	1638132	702.55	241.611	filter	small	99.6118	99.131
1.2	170	128	9.75427	1705072	681.319	229.717	filter	small	99.684	99.0992
1	100	32	5.05523	1547480	2214.29	828.947	stitch	small	98.5511	84.3532
1	100	64	5.23966	1510716	2084.03	739.003	stitch	small	98.664	86.2381
1	100	96	5.66488	1526552	1850.75	709.859	stitch	small	98.7678	87.1389
1	100	128	6.01874	1511772	1984	684.783	stitch	small	98.673	87.8373
1	135	32	5.93415	1836728	1771.43	675.603	stitch	small	99.4584	88.8294
1	135	64	6.1554	2019192	1631.58	620.69	stitch	small	99.4177	90.7103
1	135	96	6.61888	1554036	1722.22	584.687	stitch	small	99.341	91.5635
1	135	128	7.00437	1446752	1600	572.727	stitch	small	99.4538	91.7659
1	170	32	6.36554	1445168	1503.03	602.871	stitch	small	99.5125	91.5675
1	170	64	7.06605	1673784	1393.26	520.661	stitch	small	99.5847	93.4484
1	170	96	7.35456	1525952	1530.86	502.994	stitch	small	99.323	93.7619
1	170	128	7.72301	1511772	1467.46	488.372	stitch	small	99.6073	93.9365
1.1	100	32	5.66624	1511624	1968.25	679.245	stitch	small	99.1605	89.1071
1.1	100	64	6.51812	1525912	1512.2	538.462	stitch	small	99.3726	92.0913
1.1	100	96	6.9466	1509048	1559.75	517.454	stitch	small	99.1514	92.6151
1.1	100	128	7.02202	1674380	1698.63	500.994	stitch	small	99.4358	93.1865
1.1	135	32	6.48162	1544736	1600	560	stitch	small	99.5983	92.5159
1.1	135	64	7.7268	1510716	1298.43	447.602	stitch	small	99.6705	95.0635
1.1	135	96	8.1816	1686468	1355.19	404.494	stitch	small	99.6389	95.7619
1.1	135	128	8.46078	1447264	1203.88	401.274	stitch	small	99.7021	95.7698
1.1	170	32	7.80563	1574584	1333.33	487.427	stitch	small	99.4584	94.5714
1.1	170	64	9.19054	1509048	1042.02	370.588	stitch	small	99.7111	96.6111
1.1	170	96	9.35453	1542948	712.644	326.425	stitch	small	99.675	97.1825
1.1	170	128	10.1623	1447264	968.75	348.548	stitch	small	99.7111	97.2183
1.2	100	32	6.76131	1579188	1393.26	586.047	stitch	small	99.0657	89.5119
1.2	100	64	9.40928	1574584	1319.15	423.529	stitch	small	99.4854	94.754
1.2	100	96	9.122	1574584	1221.67	386.503	stitch	small	99.5938	95.5516
1.2	100	128	9.28662	1677560	1153.49	347.107	stitch	small	99.4268	95.7341
1.2	135	32	7.74044	1510188	1291.67	482.759	stitch	small	99.4448	93.2619
1.2	135	64	10.6283	1510716	1050.85	318.987	stitch	small	99.5712	96.8373
1.2	135	96	11.1088	1705656	843.537	308.446	stitch	small	99.4087	97.4008
1.2	135	128	11.4984	1567508	911.765	292.005	stitch	small	99.6254	97.6786
1.2	170	32	8.34899	1445428	1198.07	430.034	stitch	small	99.6931	95.7341
1.2	170	64	12.1861	1510716	898.551	299.643	stitch	small	99.5622	97.9802
1.2	170	96	13.2951	1524456	787.302	268.943	stitch	small	99.6525	98.2738
1.2	170	128	13.6162	1511772	777.429	252.758	stitch	small	99.6886	98.5476
