1	100	32	6.693607	149840.000000	1492.760000	regular	small	99.060000
1	100	64	8.111163	165152.000000	1464.236667	regular	small	98.956667
1	100	96	9.356493	175152.000000	1470.590000	regular	small	98.993333
1	100	128	10.174167	195432.000000	1372.053333	regular	small	98.933333
1	135	32	8.485057	149840.000000	1095.093333	regular	small	99.753333
1	135	64	10.115377	165152.000000	1035.720333	regular	small	99.666667
1	135	96	11.958767	175152.000000	1063.910000	regular	small	99.666667
1	135	128	13.237667	195432.000000	1123.690000	regular	small	99.676667
1	170	32	10.849633	149840.000000	821.966667	regular	small	99.930000
1	170	64	12.963567	165152.000000	819.932000	regular	small	99.890000
1	170	96	15.687400	175152.000000	817.810000	regular	small	99.906667
1	170	128	16.875067	195432.000000	831.076000	regular	small	99.930000
1.1	100	32	9.594793	149840.000000	1072.436667	regular	small	99.610000
1.1	100	64	10.616533	165152.000000	1003.898000	regular	small	99.703333
1.1	100	96	12.810167	175152.000000	944.558000	regular	small	99.730000
1.1	100	128	13.695667	195432.000000	952.611333	regular	small	99.756667
1.1	135	32	13.013500	149840.000000	771.640333	regular	small	99.910000
1.1	135	64	14.368467	165152.000000	687.186333	regular	small	99.956667
1.1	135	96	16.268433	175152.000000	658.737667	regular	small	99.956667
1.1	135	128	17.298467	195432.000000	625.564000	regular	small	99.960000
1.1	170	32	15.710767	149840.000000	621.182000	regular	small	99.983333
1.1	170	64	17.656200	165152.000000	497.916333	regular	small	99.993333
1.1	170	96	20.594067	175152.000000	526.441333	regular	small	99.993333
1.1	170	128	22.242467	195432.000000	462.709667	regular	small	99.980000
1.2	100	32	14.917100	149840.000000	894.055333	regular	small	99.723333
1.2	100	64	13.756100	165152.000000	714.359333	regular	small	99.886667
1.2	100	96	16.497733	175152.000000	678.864667	regular	small	99.903333
1.2	100	128	17.809467	195432.000000	644.361667	regular	small	99.916667
1.2	135	32	19.888467	149840.000000	684.953000	regular	small	99.903333
1.2	135	64	19.374233	165152.000000	489.226000	regular	small	99.980000
1.2	135	96	23.076300	175152.000000	448.821667	regular	small	99.980000
1.2	135	128	23.668933	195432.000000	467.296667	regular	small	99.990000
1.2	170	32	23.941767	149840.000000	531.516000	regular	small	99.976667
1.2	170	64	24.913467	165152.000000	389.643000	regular	small	99.990000
1.2	170	96	27.267500	175152.000000	361.014000	regular	small	99.990000
1.2	170	128	30.217733	195432.000000	353.349333	regular	small	99.990000
1	100	32	2.412620	1392844.000000	1707.963333	619.604000	filter	small	99.485467	89.375633
1	100	64	2.677817	1661557.333333	1734.433333	639.065333	filter	small	99.462867	90.572767
1	100	96	2.606507	1529198.666667	1801.793333	615.588000	filter	small	99.535100	90.593933
1	100	128	2.603350	1549681.333333	1700.093333	635.867333	filter	small	99.544100	90.850533
1	135	32	3.212233	1692018.666667	1617.720000	606.533333	filter	small	99.632867	92.666667
1	135	64	3.590240	1821304.000000	1456.150000	547.466000	filter	small	99.673500	93.736767
1	135	96	3.611090	1804637.333333	1316.113333	533.595000	filter	small	99.599800	93.781767
1	135	128	3.691927	1497573.333333	1510.200000	486.153000	filter	small	99.670533	93.740733
1	170	32	4.252927	1225194.666667	1188.046667	467.975000	filter	small	99.661467	94.750033
1	170	64	4.519467	1524506.666667	1202.680000	465.924000	filter	small	99.652433	95.325400
1	170	96	4.578760	1643472.000000	1242.690000	454.092333	filter	small	99.640433	95.460300
1	170	128	4.515713	1776072.000000	1236.300000	457.678000	filter	small	99.664467	95.485467
1.1	100	32	3.427693	1735806.666667	1610.706667	577.675667	filter	small	99.536600	92.746033
1.1	100	64	3.751450	1705792.000000	1264.330000	459.102000	filter	small	99.572700	94.690467
1.1	100	96	3.951543	1388992.000000	1281.293333	450.171333	filter	small	99.659967	94.932533
1.1	100	128	3.922667	1875616.000000	1459.026667	443.220333	filter	small	99.723167	95.211633
1.1	135	32	4.680960	1731952.000000	1124.850000	477.421333	filter	small	99.672033	95.534433
1.1	135	64	5.091480	1373656.000000	1132.530000	402.161333	filter	small	99.691567	96.833333
1.1	135	96	5.540807	1915172.000000	1041.783333	372.839000	filter	small	99.682533	97.007933
1.1	135	128	5.417383	1532048.000000	1086.163333	373.967667	filter	small	99.708100	97.035700
1.1	170	32	5.662990	1518506.666667	1120.503333	427.119000	filter	small	99.693067	96.953700
1.1	170	64	6.434897	1834729.333333	946.574333	335.005000	filter	small	99.647933	97.869067
1.1	170	96	6.868650	1616081.333333	886.190333	316.498000	filter	small	99.656933	98.093900
1.1	170	128	6.893047	1634392.000000	903.746667	292.643333	filter	small	99.656967	98.039700
1.2	100	32	6.410090	1513962.666667	1324.973333	481.962667	filter	small	99.619367	93.951033
1.2	100	64	5.216547	1593177.333333	1135.880000	389.925667	filter	small	99.697567	96.788367
