1	100	32	10.2124	26900	1111.11	regular	small	99.14
1	100	64	12.2272	42212	1149.43	regular	small	98.89
1	100	96	14.8903	52212	1176.47	regular	small	98.97
1	100	128	16.6678	72492	1190.48	regular	small	98.96
1	135	32	13.8422	26900	806.452	regular	small	99.79
1	135	64	16.7425	42212	826.446	regular	small	99.68
1	135	96	19.5562	52212	833.333	regular	small	99.66
1	135	128	21.6197	72492	862.069	regular	small	99.69
1	170	32	17.8434	26900	653.595	regular	small	99.9
1	170	64	20.9828	42212	649.351	regular	small	99.89
1	170	96	24.5403	52212	636.943	regular	small	99.9
1	170	128	27.0698	72492	666.667	regular	small	99.94
1.1	100	32	14.1797	26900	884.956	regular	small	99.59
1.1	100	64	16.3861	42212	787.402	regular	small	99.64
1.1	100	96	18.9893	52212	751.88	regular	small	99.73
1.1	100	128	21.164	72492	757.576	regular	small	99.74
1.1	135	32	19.4324	26900	628.931	regular	small	99.91
1.1	135	64	21.8483	42212	564.972	regular	small	99.97
1.1	135	96	25.2603	52212	549.451	regular	small	99.95
1.1	135	128	27.4216	72492	561.798	regular	small	99.97
1.1	170	32	25.3457	26900	471.698	regular	small	99.98
1.1	170	64	27.8958	42212	436.681	regular	small	99.98
1.1	170	96	31.4941	52212	414.938	regular	small	99.99
1.1	170	128	33.8184	72492	425.532	regular	small	99.98
1.2	100	32	22.3114	26900	757.576	regular	small	99.71
1.2	100	64	21.8754	42212	555.556	regular	small	99.89
1.2	100	96	25.1841	52212	558.659	regular	small	99.91
1.2	100	128	27.577	72492	549.451	regular	small	99.91
1.2	135	32	29.1793	26900	555.556	regular	small	99.9
1.2	135	64	29.5285	42212	406.504	regular	small	99.98
1.2	135	96	33.6107	52212	383.142	regular	small	99.98
1.2	135	128	36.2362	72492	386.1	regular	small	99.99
1.2	170	32	35.576	26900	408.163	regular	small	99.96
1.2	170	64	37.8217	42212	312.5	regular	small	100
1.2	170	96	42.1202	52212	283.286	regular	small	99.99
1.2	170	128	44.4508	72492	292.398	regular	small	99.99
1	100	32	6.5085	24780	1907.69	486.486	filter	small	99.341	89.8413
1	100	64	7.44026	40092	2000	478.178	filter	small	99.3545	90.7738
1	100	96	8.38642	50132	1784.17	473.684	filter	small	99.341	91.373
1	100	128	8.6651	70328	2016.26	497.041	filter	small	99.3726	91.2579
1	135	32	8.83558	24780	1441.86	417.91	filter	small	99.6434	93.6111
1	135	64	9.79164	40092	1493.98	411.093	filter	small	99.499	94.4246
1	135	96	11.0775	50132	1393.26	397.476	filter	small	99.4222	94.8016
1	135	128	11.3291	70328	1476.19	401.274	filter	small	99.6209	95.0675
1	170	32	11.1023	24780	1122.17	359.486	filter	small	99.6479	95.8651
1	170	64	12.6032	40092	1158.88	354.93	filter	small	99.6118	96.1508
1	170	96	13.8379	50132	1117.12	333.333	filter	small	99.675	96.4484
1	170	128	14.2868	70328	1158.88	343.324	filter	small	99.5035	96.4246
1.1	100	32	9.69482	24780	1476.19	389.49	filter	small	99.5847	94.2897
1.1	100	64	10.5115	40092	1370.17	360	filter	small	99.6525	95.5516
1.1	100	96	11.863	50132	1305.26	339.623	filter	small	99.657	95.9881
1.1	100	128	12.734	70328	1298.43	348.066	filter	small	99.6886	96.1984
1.1	135	32	12.7307	24780	1092.51	329.843	filter	small	99.6434	96.6071
1.1	135	64	14.0084	40092	1029.05	288.66	filter	small	99.684	97.619
1.1	135	96	15.7834	50132	988.048	282.828	filter	small	99.7382	97.7381
1.1	135	128	16.4474	70328	1008.13	273.913	filter	small	99.3907	97.9643
1.1	170	32	15.9206	24780	876.325	277.228	filter	small	99.7292	97.6905
1.1	170	64	17.7166	40092	829.431	251.748	filter	small	99.5847	98.5159
1.1	170	96	19.8212	50132	760.736	239.772	filter	small	99.7382	98.5198
1.1	170	128	20.4192	70328	802.589	235.955	filter	small	99.675	98.6032
1.2	100	32	15.8508	24780	1278.35	343.793	filter	small	99.6705	94.7857
1.2	100	64	15.8274	40092	1012.24	270.968	filter	small	99.4584	97.4881
