1	100	32	10.180500	26900.000000	1117.136667	regular	small	99.056667
1	100	64	12.280633	42212.000000	1167.566667	regular	small	98.980000
1	100	96	14.872400	52212.000000	1160.063333	regular	small	98.973333
1	100	128	16.607100	72492.000000	1186.030000	regular	small	98.980000
1	135	32	13.859633	26900.000000	819.819000	regular	small	99.766667
1	135	64	16.677700	42212.000000	824.411333	regular	small	99.686667
1	135	96	19.730500	52212.000000	833.487667	regular	small	99.656667
1	135	128	21.589100	72492.000000	838.923333	regular	small	99.683333
1	170	32	17.812367	26900.000000	641.252000	regular	small	99.920000
1	170	64	20.866300	42212.000000	647.990667	regular	small	99.883333
1	170	96	24.587867	52212.000000	634.526000	regular	small	99.910000
1	170	128	26.998800	72492.000000	648.316333	regular	small	99.926667
1.1	100	32	14.203133	26900.000000	869.698000	regular	small	99.643333
1.1	100	64	16.375500	42212.000000	783.332667	regular	small	99.693333
1.1	100	96	19.029667	52212.000000	763.447333	regular	small	99.733333
1.1	100	128	21.076367	72492.000000	763.749000	regular	small	99.743333
1.1	135	32	19.430333	26900.000000	615.095667	regular	small	99.920000
1.1	135	64	21.821533	42212.000000	566.042000	regular	small	99.970000
1.1	135	96	25.135233	52212.000000	548.516000	regular	small	99.956667
1.1	135	128	27.366500	72492.000000	550.596667	regular	small	99.966667
1.1	170	32	25.003133	26900.000000	476.978667	regular	small	99.976667
1.1	170	64	27.819733	42212.000000	425.292667	regular	small	99.986667
1.1	170	96	31.462867	52212.000000	410.988333	regular	small	99.990000
1.1	170	128	33.854067	72492.000000	424.375667	regular	small	99.980000
1.2	100	32	22.246867	26900.000000	739.169333	regular	small	99.710000
1.2	100	64	21.867333	42212.000000	561.941667	regular	small	99.886667
1.2	100	96	25.141567	52212.000000	560.751667	regular	small	99.903333
1.2	100	128	27.577867	72492.000000	542.562667	regular	small	99.920000
1.2	135	32	29.115600	26900.000000	550.485000	regular	small	99.896667
1.2	135	64	29.509400	42212.000000	404.357667	regular	small	99.980000
1.2	135	96	33.738200	52212.000000	379.300667	regular	small	99.980000
1.2	135	128	36.172667	72492.000000	387.113333	regular	small	99.990000
1.2	170	32	35.734333	26900.000000	427.880333	regular	small	99.966667
1.2	170	64	37.957867	42212.000000	310.725333	regular	small	99.993333
1.2	170	96	41.994900	52212.000000	290.223000	regular	small	99.990000
1.2	170	128	44.765967	72492.000000	290.433000	regular	small	99.990000

1	100	32	6.496953	24780.000000	1918.243333	491.575000	filter	small	99.395167	90.215600
1	100	64	7.369820	40092.000000	1984.586667	487.287667	filter	small	99.369567	90.849200
1	100	96	8.385200	50132.000000	1852.173333	469.932667	filter	small	99.301900	91.338600
1	100	128	8.684833	70328.000000	2011.016667	493.177000	filter	small	99.270300	91.482800
1	135	32	8.786700	24780.000000	1420.043333	412.919667	filter	small	99.595267	93.768500
1	135	64	9.812190	40092.000000	1496.996667	412.230333	filter	small	99.580233	94.269867
1	135	96	11.077900	50132.000000	1401.763333	398.118000	filter	small	99.527533	94.640200
1	135	128	11.399133	70328.000000	1485.136667	403.225667	filter	small	99.586267	94.937833
1	170	32	11.107800	24780.000000	1137.823333	354.502667	filter	small	99.653967	95.822767
1	170	64	12.383400	40092.000000	1173.756667	353.453333	filter	small	99.640433	96.216933
1	170	96	13.930700	50132.000000	1073.140000	338.139667	filter	small	99.565200	96.373000
1	170	128	14.260367	70328.000000	1175.476667	330.184333	filter	small	99.599800	96.514533
1.1	100	32	9.612883	24780.000000	1464.746667	383.024333	filter	small	99.535067	94.120367
1.1	100	64	10.536167	40092.000000	1357.783333	356.801000	filter	small	99.587767	95.637600
1.1	100	96	11.949000	50132.000000	1283.036667	338.572333	filter	small	99.605800	95.990733
1.1	100	128	12.739367	70328.000000	1296.263333	336.698667	filter	small	99.676567	96.179900
1.1	135	32	12.724367	24780.000000	1060.726333	320.879667	filter	small	99.658467	96.595200
1.1	135	64	14.051733	40092.000000	1020.716667	292.378667	filter	small	99.635867	97.604467
1.1	135	96	15.767400	50132.000000	986.865667	280.864333	filter	small	99.733700	97.773800
1.1	135	128	16.413700	70328.000000	989.790000	275.168333	filter	small	99.592300	97.961667
1.1	170	32	16.000767	24780.000000	877.375333	278.467000	filter	small	99.711133	97.796300
1.1	170	64	17.745133	40092.000000	820.342667	246.712333	filter	small	99.640400	98.489433
1.1	170	96	19.790167	50132.000000	780.203333	236.274667	filter	small	99.685533	98.612400
1.1	170	128	20.360033	70328.000000	797.531333	238.197000	filter	small	99.676533	98.763233
1.2	100	32	15.926367	24780.000000	1267.513333	338.903000	filter	small	99.586267	94.966900
1.2	100	64	15.710100	40092.000000	1023.630000	270.100667	filter	small	99.592267	97.513233
1.2	100	96	17.108467	50132.000000	956.310667	253.450000	filter	small	99.605800	97.876967
1.2	100	128	18.377067	70328.000000	952.713000	235.371667	filter	small	99.625367	98.116400
1.2	135	32	20.321133	24780.000000	922.300667	288.564333	filter	small	99.690033	96.973533
1.2	135	64	20.741333	40092.000000	765.446667	221.239000	filter	small	99.694567	98.693133
1.2	135	96	22.631800	50132.000000	694.754000	202.633000	filter	small	99.715667	98.933867
1.2	135	128	23.926700	70328.000000	681.515000	199.022000	filter	small	99.688567	99.083300
1.2	170	32	24.498433	24780.000000	754.584333	243.010667	filter	small	99.691567	98.158700
1.2	170	64	26.190967	40092.000000	601.105333	187.183333	filter	small	99.637400	99.256633
1.2	170	96	28.490200	50132.000000	551.960333	170.126000	filter	small	99.626900	99.464267
1.2	170	128	29.921233	70328.000000	549.367667	166.805667	filter	small	99.673533	99.523833
1	100	32	8.502177	337420.000000	2350.073333	552.790000	stitch	small	98.596267	84.189133
1	100	64	9.764353	344594.666667	1888.643333	426.483667	stitch	small	98.651933	86.486767
1	100	96	11.027700	350878.666667	1927.796667	438.859333	stitch	small	98.737667	86.933867
1	100	128	12.088567	359833.333333	1747.236667	385.184667	stitch	small	98.688033	87.693133
1	135	32	10.778467	337506.666667	1682.720000	472.866333	stitch	small	99.356033	88.904767
1	135	64	12.469333	344594.666667	1411.930000	352.336667	stitch	small	99.464367	90.980167
1	135	96	13.898500	350978.666667	1408.086667	364.169667	stitch	small	99.440300	91.436500
1	135	128	14.964267	359896.000000	1292.250000	316.732333	stitch	small	99.402700	91.839967
1	170	32	13.226267	337566.666667	1357.916667	401.274000	stitch	small	99.572700	91.899467
1	170	64	15.014767	344712.000000	1104.010000	303.751000	stitch	small	99.593800	93.185200
1	170	96	16.971967	351036.000000	1073.163333	304.299333	stitch	small	99.596800	93.740767
1	170	128	18.065200	359896.000000	1017.893333	266.252667	stitch	small	99.637400	94.083333
1.1	100	32	10.971567	338568.000000	1902.836667	451.889000	stitch	small	99.154433	88.948433
1.1	100	64	13.139933	347200.000000	1451.703333	344.395667	stitch	small	99.417733	92.169300
1.1	100	96	14.409967	354420.000000	1509.506667	356.112333	stitch	small	99.417700	92.675933
1.1	100	128	15.633467	362277.333333	1174.983333	264.756000	stitch	small	99.356067	93.109767
